,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi2v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NumAliphaticRings,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_benzene,fr_bicyclic,fr_ether,fr_halogen
sample_1170,1.326388888888889,2.1574074074074074,1.326388888888889,0.5297256591150028,132.12099999999998,-0.015473597845287701,-0.06162938043001279,0.8181818181818182,1.5454545454545454,2.3636363636363638,2.9131611636048604,369.20002354254177,2.796046573604805,1.3873573257964147,1.3873573257964147,-1.2999999999999998,505.7637345563877,6.412726002270941,2.3870748299319726,1.0063206988069775,0.0,0.0,0.0,0.0,0.0,42.46456947923127,23.259637120317212,0.0,0.0,0.0,10.772448428929591,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,0.0,0.0,0.0,0.0,0.0,16.335899920626588,0.0,0.0,49.38830667892189,0.0,0.0,0.0,2.6828703703703707,1.3500925925925928,0.0,14.825833333333335,0.0,2.1412037037037037,0.09090909090909091,0,0,2,0,0,0,2,3.148220000000002,0,0,0,2,1,0,0
sample_1171,-3.659891345427059,12.158779761904762,0.13815617913832257,0.8467981986847877,296.292,0.2632063463601561,-0.39872771712747346,1.15,1.75,2.25,2.245484887047352,699.8037074429856,7.996824704246447,1.3884092764727651,3.41977948323838,-1.6699999999999997,25403.28492681361,14.733159222467938,5.023727933276872,3.25628859099525,5.733667477162185,5.007623696852765,0.0,4.722094864452088,8.417796984328938,32.107997477006606,24.26546827384644,11.102376744080342,4.895483475517775,8.417796984328938,32.17902178586522,10.197363616602075,0.0,31.081685543986428,10.455762341614273,29.273091970699205,0.0,10.455762341614273,10.818944754522896,11.336785877934737,18.615160600931013,15.438281622804364,0.0,25.778835295924637,29.160951749364212,97.97,10.023291153407584,8.417796984328938,15.442032424753886,5.687386274683562,5.007623696852765,35.60225415178118,0.0,20.771211599071872,14.919458481054164,5.733667477162185,26.74037320483749,0.13815617913832257,8.892512807592173,5.883224157329496,0.0,5.9694815287226,0.0,5.9754937711999405,0.3333333333333333,3,0,2,6,8,3,2,2.2186000000000003,0,0,2,1,0,0,0
sample_1172,-0.2978326600064065,12.264773718403543,0.05955473597203431,0.8398032346789406,300.228,0.16129586340713642,-0.3885795300144365,1.125,1.9166666666666667,2.6666666666666665,1.646027462326123,606.2051148204893,9.26772824476314,7.198446309554384,7.198446309554384,-0.9600000000000002,366562.23336098995,16.50531036972541,5.5204902403673355,2.1262227511659666,5.106527394840706,6.606881964512918,0.0,9.589074368143644,0.0,19.420578929450514,79.60547054459369,12.338727669087403,0.0,14.69560176298435,11.566489892729878,0.0,34.501605123439134,65.21404738278933,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,23.279899252083503,9.589074368143644,34.501605123439134,65.21404738278933,11.64912463690315,54.370000000000005,0.0,14.69560176298435,29.13801389583281,29.957784707775126,32.10410811463005,18.414747775921285,0.0,6.076020106833881,13.847474399381248,0.0,0.0,24.13204574368974,9.363647116398635,1.698961889539767,2.418051012230981,0.0,10.302915252686626,4.41771231878758,0.8095238095238095,1,4,0,3,3,2,4,3.6959000000000026,2,2,0,0,5,0,0
sample_1173,-1.4951388888888886,5.563858024691357,0.31372685185185234,0.49082420476347627,227.885,0.2321254958898126,-0.23661971829614403,1.1818181818181819,1.8181818181818181,2.1818181818181817,3.0599016922179834,255.0043502283665,4.5117912824724895,0.5661432954622465,1.0456906833053212,0.3099999999999999,228.2124914971883,9.39841732979664,3.359310173331615,2.676410905204611,0.0,5.153109816892792,0.0,0.0,4.9839785209472085,52.47012662939168,12.13273413692322,0.0,5.693927994848461,0.0,46.40375956093006,4.9839785209472085,0.0,3.792535935529771,0.0,29.046139017126084,0.0,0.0,0.0,46.40375956093006,4.9839785209472085,3.792535935529771,0.0,5.693927994848461,18.19910120538483,12.89,3.792535935529771,0.0,0.0,10.847037811741252,0.0,0.0,18.19910120538483,0.0,4.9839785209472085,46.40375956093006,-1.4951388888888886,3.8140432098765435,0.31372685185185234,0.32870370370370416,0.0,4.881844135802469,0.0,0.0,0.16666666666666666,0,0,1,1,5,0,1,3.5617,0,0,1,0,0,0,4
sample_1174,0.6533333333333332,2.212962962962963,0.6533333333333332,0.5532584920101852,120.10999999999997,-0.021882053067443556,-0.0590419921968874,1.0,1.5,1.9,2.893762783606678,193.78322454351996,3.0653841409022107,0.9513530918323416,0.9513530918323416,-0.78,180.91251467537336,7.328459869848157,2.8694839561664094,1.598288065805947,0.0,0.0,0.0,0.0,0.0,43.67639416492469,18.405094737549014,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233264,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,30.892283428936633,24.26546827384644,0.0,0.0,0.0,0.0,5.917906046161393,0.0,11.126902983393991,0.0,0.0,45.03667987291831,0.0,0.0,0.0,0.0,2.7592592592592595,0.6533333333333332,8.712962962962964,0.0,6.541111111111111,0.4,0,0,1,0,0,1,1,3.1184200000000013,0,0,0,1,0,0,0
sample_1175,-1.980464025888133,16.85906328735198,0.06755645313681047,0.667213496992105,363.2350000000001,0.18990619222686997,-0.3897124158559765,1.3214285714285714,2.0,2.642857142857143,1.83769187946728,804.7488254884713,9.749150873950827,7.26103317002553,7.26103317002553,-1.3700000000000003,1500075.6365228966,19.925309492060308,5.832747547893353,2.0142638085946416,15.319582184522117,12.207932775496605,0.0,9.589074368143644,4.39041504767482,25.496599036284397,56.594875997385216,16.747886984954953,6.103966387748303,29.299071600340582,11.566489892729878,0.0,28.583699077277743,63.82827510825357,6.606881964512918,23.80116485057091,0.0,0.0,4.39041504767482,0.0,50.866731059242575,9.589074368143644,28.583699077277743,46.454498090775914,23.80116485057091,94.83,52.42969695947186,24.90865655266576,18.121972615452343,24.835569398847298,0.0,12.152040213667762,26.847231705905752,0.0,0.0,0.0,16.85906328735198,24.380376536674213,31.96344205578165,-5.1691156987486355,-2.1191335745667015,0.0,4.439214381714833,4.479486345126001,0.7272727272727273,3,4,0,5,6,2,4,1.8957000000000002,2,2,0,0,5,0,1
sample_1176,-0.9274017384731665,11.123831884605693,0.27630196523053674,0.8600549198257492,226.16999999999996,0.33730974624233334,-0.47758334051759543,1.0,1.6666666666666667,2.388888888888889,2.402484300749035,590.7975148337515,4.223207605941433,1.8102102333844057,1.8102102333844057,-2.2899999999999996,12394.310314522927,12.174429825362497,4.918407118135079,2.3483829738413826,10.423315998847038,0.0,5.969305287951849,0.0,4.794537184071822,24.26546827384644,43.173478588160066,5.687386274683562,11.250837766380558,9.901064578912528,17.344077837318974,0.0,0.0,13.847474399381248,5.316788604006331,59.15492395432226,0.0,5.316788604006331,11.374772549367124,0.0,11.075832682792555,0.0,13.847474399381248,21.48489165916281,42.46456947923127,49.33,5.969305287951849,4.794537184071822,5.563451491696996,5.687386274683562,11.250837766380558,5.563451491696996,18.19910120538483,38.112942673227685,5.316788604006331,5.106527394840706,0.0,11.123831884605693,12.30968994079113,4.116948223733939,-0.9274017384731665,12.830641061980346,0.0,4.0462906273620565,0.13333333333333333,2,0,2,2,3,3,2,3.7452400000000017,1,0,0,2,0,0,0
sample_1177,-0.46269227135298596,11.689398935500126,0.007236866969009936,0.6771088741597445,270.183,0.26975709004006415,-0.3238334332450522,1.1428571428571428,1.9047619047619047,2.619047619047619,2.198099775373001,754.0140888404636,4.566032814080508,2.2192978524021156,2.2192978524021156,-3.02,81311.12468881503,12.985960915870827,5.162909038431587,2.507711912885824,5.316788604006331,6.544756405912575,0.0,19.901260185473063,0.0,30.33183534230805,6.06636706846161,23.259637120317212,16.322382326271935,9.717848232889493,22.99363728148933,0.0,4.992404732635669,0.0,11.861545009918906,69.77215779985245,0.0,5.316788604006331,11.374772549367124,0.0,23.086932186852454,4.794537184071822,10.114318268765572,11.126902983393991,53.523341280328545,84.6,4.923311048817671,14.908855452837393,18.139322409947642,16.96252276915126,5.563451491696996,18.19910120538483,0.0,30.33183534230805,10.309193336642,0.0,0.0,26.483481906651548,13.670652557319226,2.448038076341649,-0.2397831632653058,13.644847489921895,0.0,-0.007236866969009936,0.06666666666666667,1,1,2,4,6,2,3,2.3842999999999996,1,1,2,2,1,0,0
sample_1178,-0.04352636579323055,10.909694743638196,0.04352636579323055,0.4292208034093734,164.11899999999997,0.3052674256589853,-0.4659692078794497,1.0,1.6153846153846154,2.230769230769231,3.021081245629661,121.2586863990795,3.3227881227867346,1.2828240745508648,1.2828240745508648,-0.53,708.3403049656388,12.47,9.557183958151702,9.383611364256268,4.736862953800049,0.0,5.969305287951849,4.794537184071822,0.0,39.02784531432067,13.344558822616634,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,58.79322575986332,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,58.79322575986332,0.0,26.3,0.0,4.794537184071822,5.969305287951849,13.027703587438928,6.4208216229260096,32.10410811463005,0.0,6.923737199690624,6.923737199690624,4.736862953800049,4.830646573444192,10.909694743638196,0.0,0.0,-0.04352636579323055,0.0,7.907916773382142,4.561934941995368,0.9090909090909091,0,0,0,2,2,8,0,3.3001000000000023,1,1,0,0,0,1,0
sample_1179,-0.5884296527252875,11.94201881450213,0.16119331065759668,0.760294032470122,272.21799999999996,0.30916159343943467,-0.48082126207125503,1.3181818181818181,2.0454545454545454,2.6818181818181817,1.998747240485634,541.9104984355639,8.539617823481235,5.6005764150689945,5.6005764150689945,-1.05,80295.79753909347,15.830857789738989,5.24725829990057,2.1777408177222792,5.106527394840706,0.0,5.969305287951849,4.794537184071822,0.0,44.91717796573491,67.76965845227089,0.0,5.41499046939678,9.901064578912528,5.969305287951849,0.0,28.583699077277743,66.21987853631856,0.0,23.2982492738063,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,28.583699077277743,66.21987853631856,23.2982492738063,37.3,11.384295757348628,9.901064578912528,11.332896515558172,11.835812092322787,19.26246486877803,24.835569398847294,5.573104530069267,6.923737199690624,32.923251812739636,0.0,0.0,11.94201881450213,9.829133438894893,2.690410538443774,0.8881868727429243,0.0,11.217030528260688,8.933219807155593,0.75,1,3,0,1,2,2,3,5.206200000000004,1,0,0,0,3,0,0
sample_1180,-5.573219500348603,12.423154250125977,0.021316885550517473,0.8853009520822289,367.28499999999997,0.5159905257924908,-0.27573760295974425,0.875,1.4583333333333333,1.9583333333333333,2.4158962901970784,953.2592296776227,8.468046968469842,1.8561821223152317,3.857180166660038,-2.07,122163.24617179317,18.271280245971308,6.0957228138304265,3.537819647141095,0.0,0.0,15.531621654671838,4.722094864452088,8.417796984328938,18.19910120538483,42.81902403369567,0.0,15.478353225719111,30.00683911168234,25.547930564508647,0.0,0.0,22.223034651990428,4.722094864452088,54.09438803938988,0.0,4.722094864452088,18.858631417708022,0.0,22.34392446992213,19.860544289825086,6.923737199690624,5.563451491696996,58.321903498728425,80.31,25.36887479108934,30.00683911168234,21.041804717416106,0.0,18.19910120538483,35.91130033798915,6.06636706846161,0.0,0.0,0.0,85.67188424828944,-0.13038993606701776,0.0,-5.770387214497063,0.0,10.598089742633324,0.0,1.3038104686318972,0.14285714285714285,1,0,2,4,10,4,2,3.0893200000000007,0,0,0,2,0,0,3
sample_1181,1.2569444444444444,2.2118055555555554,1.2569444444444444,0.37585889993223304,84.07699999999998,-0.03509387329465243,-0.09166420096099578,1.4285714285714286,2.142857142857143,2.5714285714285716,2.6891574118399517,44.0,1.7112641189169358,0.48864194209635603,0.48864194209635603,-0.26,35.509609925153406,6.74,5.740000000000001,5.739999999999999,0.0,0.0,0.0,0.0,0.0,31.917420659210407,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.223055555555554,4.276944444444444,0.7142857142857143,0,0,0,0,0,3,0,2.752700000000001,0,0,0,0,0,0,0
sample_1182,1.355,2.2318055555555554,1.355,0.4629542813199688,72.06599999999999,-0.05357870225236844,-0.06538238459812357,0.8333333333333334,1.1666666666666667,1.3333333333333333,2.3390923149762908,12.0,1.707106781186547,0.49999999999999983,0.49999999999999983,0.0,20.986300857070454,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536388888888888,4.463611111111111,1.0,0,0,0,0,0,3,0,2.5866000000000007,0,0,0,0,0,0,0
sample_1183,-0.9098591689762328,12.42107001469984,0.030964821113630858,0.7869027683250598,332.22600000000006,0.16150432759246172,-0.3885794969483005,1.3076923076923077,2.1153846153846154,2.8846153846153846,1.5726277301675076,698.5150061435747,9.485915709400095,7.8007010064773095,7.8007010064773095,-1.0400000000000003,1345757.929394868,17.085240377277863,5.491262846923452,1.9189631859122669,14.94991774348146,6.606881964512918,0.0,9.589074368143644,0.0,12.496841729759891,67.7696584522709,17.75371813848418,6.103966387748303,24.538992111625106,11.566489892729878,0.0,34.501605123439134,64.26348167725621,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,40.78041976400772,14.325937321943691,34.501605123439134,51.8694885601727,11.64912463690315,83.83,18.31189916324491,19.802129157825057,34.921258842197744,24.677455338174806,32.10410811463005,5.573104530069267,0.0,6.076020106833881,6.923737199690624,4.736862953800049,6.134878354119426,24.37638974826688,20.35594489816566,0.7345283105526166,0.8366005524174259,0.0,6.722568555365722,1.8390895811122632,0.8095238095238095,2,5,0,5,5,2,5,2.0031,2,2,0,0,6,1,0
sample_1184,1.0358796296296295,2.3602777777777777,1.0358796296296295,0.43656953206962734,84.07699999999998,-0.04428007559516109,-0.06250972284470455,1.0,1.5714285714285714,1.8571428571428572,2.1229179499593664,42.0,2.743182156491985,1.3067128222475317,1.3067128222475317,0.0,47.19725257297226,5.142857142857143,2.34375,1.5,0.0,0.0,0.0,0.0,0.0,39.02784531432067,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,32.10410811463005,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.0358796296296295,0.0,7.437175925925926,2.3602777777777777,1.0,0,1,0,0,0,0,1,2.5866000000000007,0,0,0,0,0,0,0
sample_1185,-0.6114430213979276,12.396843514813842,0.06983602082808416,0.72749043527813,282.194,0.4131899633730632,-0.4525718571728653,1.0909090909090908,1.8636363636363635,2.590909090909091,1.92608740987131,840.2231332611786,4.6290696169715435,2.113959765076193,2.113959765076193,-3.149999999999999,160560.53402831935,13.815788520262926,5.687866047153692,2.6656417808941635,9.720841474747257,0.0,6.093240070938415,10.111325788078153,9.77851570501903,30.33183534230805,18.19910120538483,11.126902983393991,18.143198976510057,14.325937321943691,28.858225733522367,9.967957041894417,0.0,0.0,12.426586145283864,59.65783953108687,0.0,5.316788604006331,10.742876465058316,0.0,28.9542396004753,4.736862953800049,0.0,15.921440167465814,48.53093654769288,84.07999999999998,6.093240070938415,9.589074368143644,11.731584227351433,22.160304418626517,0.0,7.109797541277533,30.33183534230805,18.19910120538483,20.021608599700794,0.0,4.505768103467348,30.69487756564829,2.44864675017543,2.4772606636522587,0.1997566557487198,14.179359736934142,-0.6114430213979276,0.0,0.0625,2,0,3,4,6,3,3,2.972200000000001,2,2,1,2,1,1,0
sample_1186,-0.6145342025699165,12.41230678382464,0.06406326110691185,0.7476258148419598,292.205,0.3433659361745307,-0.5065917727995054,1.0869565217391304,1.7391304347826086,2.4347826086956523,2.2580724675530317,909.5509726944721,5.517369609663823,2.8145578316488793,2.8145578316488793,-2.88,187785.02349075026,15.032579420487952,6.084896581778482,2.8788855581374135,9.523678331894054,17.115776921291086,5.625586319077987,4.794537184071822,4.794537184071822,42.46456947923127,24.619922828310838,12.338727669087403,10.949675706161791,14.318215515965875,16.75248930247198,0.0,0.0,19.262464868778025,0.0,76.14433010269829,5.749511833283905,5.625586319077987,0.0,0.0,10.889772341205646,4.794537184071822,0.0,30.389367852172015,63.80899173727966,67.50999999999999,11.54349236523938,14.69560176298435,23.517029894271847,10.969244356107037,5.563451491696996,6.923737199690624,24.26546827384644,30.33183534230805,0.0,4.417150937053347,5.330790107709751,24.085016219450743,11.068085317460316,0.6346026497018569,-0.71544364659444,16.00337060132695,0.12566822562358304,1.4679105253212394,0.15789473684210525,1,0,3,4,4,4,3,3.609600000000003,1,1,0,2,1,0,0
sample_1187,0.8372222222222224,5.072795729402872,0.8372222222222224,0.46886077125428943,228.348,0.14645183137385764,-0.36296109527210474,0.8333333333333334,1.0833333333333333,1.25,3.6934830872422997,158.38689879982147,5.884299497010164,0.22035968899697111,2.5956096366685335,0.4799999999999999,295.5292938179993,12.480000000000002,6.013500198406644,5.18320245841735,9.799819461700956,8.641068171117942,0.0,0.0,0.0,24.43574688609339,21.587795952773448,28.19068793070876,0.0,0.0,54.66461100998478,9.799819461700956,0.0,0.0,28.19068793070876,0.0,0.0,0.0,0.0,46.023542838866845,46.631575563527655,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,8.641068171117942,21.587795952773448,0.0,37.99050739240972,0.0,24.43574688609339,1.674444444444445,3.788240740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,0,4,6,0,0,2.0608,0,0,2,0,0,0,0
sample_1188,-0.24324054827692465,11.683982426303857,0.24280328798185913,0.7872679057274545,223.59799999999998,0.3220780411774611,-0.3140343474741313,1.5,2.0625,2.5625,2.648497145709761,408.0220914064313,3.827026637964214,1.0325587185684681,1.1585468762382105,-1.6599999999999993,3435.148207643887,12.409735006973502,5.430917549024746,3.179617885546799,10.216698334856808,0.0,6.031114512338072,0.0,4.794537184071822,17.521374209088158,31.18920547353706,17.75769157110208,6.041840829147961,4.794537184071822,23.31944067725415,4.899909730850478,0.0,12.965578028838586,12.36446058668352,29.288101587587764,12.343784214475903,5.316788604006331,10.481923458755384,11.600939890232516,24.0205370550137,0.0,12.343784214475903,6.923737199690624,24.26546827384644,32.34,0.0,4.794537184071822,12.072955341486033,10.710019588424888,0.0,4.899909730850478,38.23687745621425,0.0,11.237222922861974,18.024289785852773,0.0,13.136965702947847,3.345012177710591,0.6856216931216936,2.4844693772570756,6.3956894403852065,5.23487978631918,1.779207818930041,0.25,1,0,1,1,4,2,1,2.825400000000001,1,1,1,1,0,0,1
sample_1189,-0.7995687935668092,10.797892110177916,0.06293005165028953,0.9065524833449558,258.23699999999997,0.30731610041158675,-0.48098616597378413,1.1578947368421053,1.894736842105263,2.6842105263157894,2.0348525080658,654.3438758768984,5.585172994866296,2.264748793611111,3.3943303559353235,-1.9399999999999995,27066.443830585315,12.112235773924285,4.626154696508705,2.19168741779788,10.006437125691184,0.0,5.969305287951849,4.794537184071822,0.0,29.960986154775945,29.828919765543436,16.83863893371274,17.795594172293132,9.901064578912528,29.105962786710087,0.0,0.0,16.21178857396156,11.947581713527669,48.02802097092827,0.0,4.899909730850478,11.374772549367124,11.761884949391115,18.123504665469746,11.21535880699783,0.0,5.563451491696996,52.25553643026682,40.540000000000006,5.969305287951849,4.794537184071822,6.4208216229260096,0.0,21.833707516581892,4.895483475517775,11.761884949391115,37.37950732498524,17.032643867773697,5.106527394840706,0.0,15.303268044502264,8.875856073923805,3.0629686318972036,-0.7995687935668092,14.087328021071707,0.06293005165028953,0.0,0.13333333333333333,1,1,2,3,4,2,3,3.5462000000000016,1,0,1,2,2,0,0
sample_1190,-0.7069075883054616,11.465255889392793,0.059063484189972204,0.6591620960204871,352.2600000000001,0.30285025671980836,-0.4812302620820646,1.0357142857142858,1.7857142857142858,2.5,1.5625279212635272,605.412568486979,11.296200311141257,8.7124914408296,8.7124914408296,-0.6100000000000001,2010634.9657222813,20.654249196120066,7.265299929479606,3.0483467818702783,15.319582184522117,0.0,5.969305287951849,4.794537184071822,0.0,20.771211599071872,104.12481182209602,6.4208216229260096,12.207932775496605,20.11411936859394,5.969305287951849,0.0,46.33741721576191,97.18736060382858,0.0,0.0,0.0,0.0,0.0,0.0,33.49682024797057,4.794537184071822,46.33741721576191,84.97942782833198,0.0,77.76,5.969305287951849,15.007591973753234,29.458735337216172,35.507436276968356,38.524929737556064,19.26246486877803,0.0,0.0,20.771211599071872,5.106527394840706,0.0,11.058567108166917,30.759321005151456,0.21620125998440398,2.548581112174219,0.0,9.259602406315416,6.991060441540916,0.9583333333333334,3,4,0,3,4,4,4,4.477900000000005,1,0,0,0,5,0,0
sample_1191,0.8691666666666669,5.578333333333333,0.8691666666666669,0.6700363845267112,160.13099999999997,0.1269277489093993,-0.45738459774589524,0.5384615384615384,0.9230769230769231,1.3076923076923077,2.1614757505786617,315.89864866417315,2.7281671317862504,1.1131559826150588,1.1131559826150588,-1.7599999999999993,1589.7182302135147,7.866895638429664,3.7642110484220974,2.089799938442597,4.736862953800049,11.49902366656781,0.0,0.0,0.0,36.39820241076966,24.26546827384644,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,60.6636706846161,11.49902366656781,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,9.23,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.0,60.6636706846161,0.0,4.736862953800049,5.578333333333333,0.0,0.0,0.0,1.7383333333333337,19.516666666666666,0.0,0.0,0.0,0,0,2,1,1,2,2,3.478900000000001,0,0,0,2,0,1,0
sample_1192,0.8370181405895692,5.4804561917359536,0.8370181405895692,0.40031248794582186,119.52999999999999,0.02229557434146046,-0.12671696964453744,1.0,1.625,2.125,2.53006045688352,29.368065554250645,2.481160271886935,0.6980445088455802,0.8870267453501939,0.29,61.499612265106904,8.289999999999997,7.289999999999996,6.289999999999997,0.0,0.0,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,5.880003444970339,0.0,0.0,11.600939890232516,0.0,0.0,39.02784531432067,5.880003444970339,0.0,0.0,0.0,0.0,11.600939890232516,5.880003444970339,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,5.880003444970339,32.10410811463005,0.0,0.0,6.923737199690624,11.600939890232516,0.0,0.0,0.0,0.0,0.8370181405895692,0.0,6.570724363819602,2.2229124149659865,1.0,0,0,0,0,1,5,0,3.1956000000000016,0,0,0,0,0,0,1
sample_1193,-0.4839398568069202,11.829503396285052,0.10737154352481726,0.7253305311285855,272.21799999999996,0.15519729043717415,-0.3896027937584239,1.0,1.7272727272727273,2.5,1.6968001719233181,545.9104984355639,9.23754300829547,6.802812902348899,6.802812902348899,-0.6300000000000001,111571.74296364248,14.930540221711883,4.465593928261609,1.7355442328204815,5.106527394840706,0.0,0.0,4.794537184071822,0.0,19.420578929450514,86.52920774428432,6.4208216229260096,5.601050810983688,9.901064578912528,5.783244946364939,0.0,28.583699077277743,77.73883539346365,0.0,11.64912463690315,0.0,0.0,0.0,0.0,16.490823152189336,4.794537184071822,28.583699077277743,72.13778458247995,11.64912463690315,37.3,5.601050810983688,9.901064578912528,10.82998093879356,11.701150992526333,43.939920206952834,24.835569398847294,0.0,6.076020106833881,20.771211599071872,0.0,0.0,11.829503396285052,10.914488670850954,1.3229091999454103,2.503034808830939,0.0,10.666867257705551,6.846529999715425,0.85,1,4,0,2,2,0,4,4.269300000000005,1,1,0,0,5,0,0
sample_1194,1.407962962962963,2.261574074074074,1.407962962962963,0.5296042279708317,132.12099999999998,-0.03922831229357815,-0.05583637483205296,0.6363636363636364,1.0,1.3636363636363635,3.4555464838177836,256.3300514214521,3.385362971081845,1.4140222283113841,1.4140222283113841,-0.78,256.3467847697368,8.31784735812133,2.6893371506127393,1.3010636682869154,0.0,0.0,0.0,0.0,0.0,6.06636706846161,62.43594345693809,0.0,0.0,0.0,0.0,0.0,0.0,34.61868599845312,0.0,33.88362452694659,0.0,0.0,0.0,0.0,0.0,0.0,34.61868599845312,27.817257458484978,6.06636706846161,0.0,0.0,0.0,0.0,0.0,0.0,27.817257458484978,0.0,0.0,40.68505306691473,0.0,0.0,0.0,0.0,7.138796296296297,0.0,2.261574074074074,0.0,10.932962962962963,0.45454545454545453,0,0,1,0,0,0,1,3.2287000000000017,0,0,0,1,0,0,0
sample_1195,-1.6455370790291424,13.474536223439994,0.062482520786091955,0.7288385619310164,372.2470000000002,0.30256567249419414,-0.4577419250897017,1.1724137931034482,1.896551724137931,2.586206896551724,1.6645960183635236,827.2246952751074,10.002988239491408,7.132140282640723,7.132140282640723,-1.82,2615370.761020968,20.452681999454565,6.592039177891436,2.781689026590061,9.843390348640755,11.384295757348628,5.969305287951849,19.178148736287287,0.0,19.420578929450514,55.43093078318349,31.098276961100815,0.0,29.021539084928037,23.319040127046666,0.0,28.58369907727774,71.31801377053763,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,40.633500297383975,23.915011690087333,28.58369907727774,65.71696295955394,11.64912463690315,97.74000000000001,29.375473479210175,24.28467613112799,41.15602012353685,25.683286491704038,18.414747775921285,6.923737199690624,6.076020106833881,6.923737199690624,6.923737199690624,4.736862953800049,4.863451608786066,49.374970368551146,11.417426123609836,-1.6792887492781516,-0.8111175609987382,0.0,5.6586565345423825,4.7592350081207915,0.7391304347826086,1,4,0,6,6,3,4,2.560600000000001,4,4,0,0,5,1,0
sample_1196,0.41743827160493874,5.613765432098765,0.41743827160493874,0.5361021552744022,178.42499999999998,0.07779504102309424,-0.08265556792103128,0.8888888888888888,1.3333333333333333,1.6666666666666667,3.2478347337367026,199.2929995478469,2.728005647393681,0.47748255829374947,1.0009153974292928,0.08999999999999991,109.737515096202,7.200011001100109,2.7822002817304186,1.5113363246814933,0.0,0.0,0.0,0.0,0.0,40.86918673915916,12.13273413692322,0.0,15.067899941223978,0.0,34.802819670697545,0.0,0.0,0.0,0.0,33.267001146608806,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,18.19910120538483,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,34.802819670697545,0.0,0.0,1.397376543209878,0.0,0.0,5.127067901234568,0.0,0.0,0.0,0,0,1,0,3,0,1,3.6468000000000007,0,0,0,1,0,0,3
