"",SlogP_VSA12,NumValenceElectrons,NHOHCount,Chi2n,Chi1v,MaxPartialCharge,MolWt,TPSA,Chi3v,NumAromaticCarbocycles,fr_ether,MinPartialCharge,VSA_EState3,MaxEStateIndex,fr_NH0,MolLogP,NumAromaticRings,NumHAcceptors,Chi0n,VSA_EState1,NumRotatableBonds,fr_bicyclic,RingCount,FractionCSP3,fr_C_O_noCOO,EState_VSA8,SMR_VSA3,NumHeteroatoms,SlogP_VSA4,NumAliphaticRings,SMR_VSA4,VSA_EState2,VSA_EState4,EState_VSA9,SlogP_VSA6,SlogP_VSA3,EState_VSA4,fr_C_O,fr_halogen,SMR_VSA5,SlogP_VSA5,MinAbsEStateIndex,EState_VSA6,VSA_EState5,SlogP_VSA2,VSA_EState7,FpDensityMorgan3,SMR_VSA9,VSA_EState8,EState_VSA2,PEOE_VSA2,EState_VSA10,PEOE_VSA7,MinEStateIndex,qed,Ipc,EState_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA10,EState_VSA3,PEOE_VSA1,PEOE_VSA14,PEOE_VSA3,EState_VSA1,FpDensityMorgan2,SMR_VSA1,SMR_VSA6,EState_VSA7,BalabanJ,BertzCT,Kappa2,Kappa3,PEOE_VSA10,FpDensityMorgan1,PEOE_VSA8,SlogP_VSA10,SlogP_VSA1,VSA_EState6,HallKierAlpha,Kappa1,SMR_VSA7
sample_986,11.600939890232516,26,0,1.0137860496616107,1.8093542090872288,0.02791283065305066,78.542,0.0,0.0,0,0,-0.12361177098870252,0.3055555555555556,5.274691358024691,0,1.6336,0,0,2.955314742198853,0.0,0,0,0,1.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0,1,19.224562267586975,13.847474399381248,0.3055555555555556,0.0,0.0,5.3770878682057255,0.0,1.5,0.0,3.864197530864198,0.0,0.0,0.0,13.847474399381248,0.3055555555555556,0.38654183387765095,3.2451124978365313,0.0,0.0,0.0,11.600939890232516,5.3770878682057255,0.0,0.0,0.0,0.0,1.5,0.0,0.0,13.847474399381248,2.3237900077244498,8.0,1.5939513677811554,45.31259215219977,0.0,1.5,5.3770878682057255,0.0,0.0,0.0,0.29,4.29,0.0
sample_987,0.0,52,2,1.8520265887504572,2.7227049457778083,0.33518285963636446,138.12199999999999,57.53,1.1142552863644086,1,0,-0.507966178790397,17.13959183673469,10.23059334845049,0,1.0903999999999998,1,2,5.112076558222283,0.0,1,0,1,0.0,0,0.0,0.0,3,0.0,0,0.0,10.23059334845049,0.17851851851851896,10.213054789681411,24.26546827384644,0.0,0.0,1,0,0.0,10.357988675768818,0.0740740740740744,0.0,-0.912037037037037,16.182360077633263,0.0,2.1,5.749511833283905,0.0,11.3129633249809,0.0,4.794537184071822,24.26546827384644,-0.9861111111111114,0.6102585058580265,180.91251467537336,24.26546827384644,0.0,5.563451491696996,5.969305287951849,0.0,10.213054789681411,5.969305287951849,4.794537184071822,5.969305287951849,1.7,15.007591973753234,0.0,0.0,3.003400684579818,237.53306142431703,2.389632707443791,1.2539046385226678,5.749511833283905,1.2,0.0,0.0,0.0,5.363333333333333,-1.5099999999999998,6.607785630153122,29.828919765543436
sample_988,0.0,80,2,4.788445842427011,4.694613836210584,0.3094190660828054,200.23399999999998,74.6,3.99640844354679,0,0,-0.48101099302700995,18.084692932728647,11.114181311413454,0,1.5980999999999999,0,2,8.702487603490363,0.0,2,0,1,0.8,0,0.0,0.0,4,16.747886984954953,1,16.747886984954953,22.04882558578987,-1.610393518518519,10.213054789681411,0.0,9.589074368143644,0.0,2,0,33.61285484492389,33.61285484492389,0.43680555555555545,20.771211599071872,-2.338125000000001,22.15166536558511,0.8863425925925923,1.9285714285714286,0.0,5.095324074074074,0.0,9.589074368143644,9.589074368143644,25.180370914939424,-0.9205787037037041,0.7095181135623646,887.748083566794,0.0,13.847474399381248,11.332896515558172,11.938610575903699,12.841643245852019,10.213054789681411,11.938610575903699,0.0,28.68649756085865,1.7142857142857142,19.802129157825057,0.0,0.0,3.0816750060746867,281.846585677332,2.9686959795048886,1.2058311501649477,0.0,1.2142857142857142,0.0,0.0,0.0,0.0,-1.06,11.017279752704791,0.0
sample_989,0.0,204,6,11.086758692126608,12.733816582333159,0.2590349684013888,527.5740000000002,170.86999999999998,8.664789849347523,1,0,-0.5096504787068006,59.22057889986597,13.784913233812041,2,0.46980000000000227,1,10,21.561982342148337,0.0,4,3,5,0.5185185185185185,3,5.316788604006331,15.116608065707286,11,11.835812092322787,4,11.835812092322787,44.026548029853686,-5.649009771689903,0.0,40.863640008835716,15.190125179127332,25.93115605767717,3,0,43.43014451958399,42.10764223593446,0.14279846880558655,14.09534396535438,-7.1673271888885255,98.30256566419622,1.780768905025083,2.4210526315789473,5.749511833283905,3.123674364154682,24.21641579521914,24.18343101391642,39.91624852641899,65.00087740580679,-2.7212695656966495,0.3025327115135259,259083035.89410758,30.02274813592593,12.13273413692322,23.875034320727785,17.473669622081385,0.0,30.84942557820986,0.0,0.0,74.96747480225429,1.7894736842105263,39.91624852641899,33.85354796607867,4.899909730850478,1.6388994388121567,1292.9870763029267,8.907093425605536,3.526929805233393,22.840946106665523,1.131578947368421,17.408916622392056,0.0,5.316788604006331,3.1555554050876093,-3.25,26.360822060353797,51.990542992229706
sample_990,0.0,42,0,2.299986098471895,2.6206263646683197,0.12959512117371577,100.16099999999999,17.07,0.6957057690291278,0,0,-0.3000199627172533,0.0,10.254166666666666,0,1.6215,0,1,5.192705340840036,0.0,2,0,0,0.8333333333333334,1,0.0,0.0,1,5.917906046161393,0,5.917906046161393,10.254166666666666,0.0,0.0,0.0,4.794537184071822,6.4208216229260096,1,0,27.19203322199788,27.19203322199788,0.2870370370370374,6.923737199690624,0.8125000000000002,5.783244946364939,0.7222222222222221,2.0,0.0,5.711111111111111,5.783244946364939,0.0,4.794537184071822,12.841643245852017,0.2870370370370374,0.5150193170931499,19.093583929800843,0.0,13.847474399381248,0.0,5.783244946364939,5.917906046161393,4.794537184071822,0.0,0.0,0.0,2.0,4.794537184071822,0.0,13.847474399381248,3.126006652390634,64.58027134782355,2.779490232395047,5.669999999999999,5.783244946364939,1.5714285714285714,6.4208216229260096,0.0,0.0,0.0,-0.33,6.670000000000001,0.0
sample_991,0.0,52,1,2.673171534016989,3.5329026585044496,0.30598714269546706,128.17100000000002,37.3,1.954412568024261,0,0,-0.4810264618631636,8.53824074074074,10.354351851851852,0,1.6513,0,1,5.468346061086185,0.0,1,0,1,0.8571428571428571,0,0.0,0.0,2,5.917906046161393,1,5.917906046161393,10.354351851851852,0.0,5.106527394840706,0.0,4.794537184071822,25.683286491704038,1,0,32.10410811463005,32.10410811463005,0.028935185185185786,0.0,-0.631064814814815,11.075832682792555,5.238472222222222,2.111111111111111,0.0,0.0,5.917906046161393,4.794537184071822,4.794537184071822,12.841643245852019,-0.6021296296296292,0.5826262077268317,129.22533870330605,6.4208216229260096,19.26246486877803,5.917906046161393,5.969305287951849,0.0,5.106527394840706,5.969305287951849,0.0,5.969305287951849,1.7777777777777777,9.901064578912528,0.0,0.0,2.3121915335681975,103.48377837619049,2.852566645594043,1.6989023562471834,0.0,1.2222222222222223,0.0,0.0,0.0,0.0,-0.53,6.588063754427392,0.0
sample_992,12.217873443046695,48,2,1.3897843170117528,3.233692779255437,0.16577379902962663,132.232,24.06,0.9633427877821298,0,0,-0.3630161780470559,6.678888888888888,4.830092592592592,0,0.49030000000000007,0,1,5.322461852836958,0.0,2,0,0,0.8,0,10.633577208012662,10.633577208012662,3,0.0,0,0.0,0.0,0.0,12.217873443046695,0.0,0.0,18.20194969654991,0,0,13.847474399381248,13.847474399381248,0.7453703703703705,0.0,0.0,18.20194969654991,0.0,1.875,0.0,5.824351851851852,0.0,0.0,0.0,26.065347842427943,0.7453703703703705,0.5346907514562121,50.25226450504587,0.0,0.0,0.0,17.330310327771453,0.0,10.633577208012662,0.0,0.0,0.0,1.625,0.0,13.08951281182515,13.847474399381248,3.0551722039096187,64.82892142331043,4.839476831091179,3.8657469244288225,0.0,1.25,13.08951281182515,0.0,10.633577208012662,0.0,-0.31000000000000005,7.689999999999999,0.0
sample_993,0.0,54,2,1.8746040874447347,3.1927053408400368,0.40398596729294656,131.175,52.32,0.9922119289388582,0,1,-0.44971387291468046,0.0,9.962453231292518,0,1.2719,0,2,5.722273974863542,4.482777777777778,4,0,0,0.8333333333333334,1,11.660600153490673,0.0,3,0.0,0,5.733667477162185,9.962453231292518,4.713520408163266,5.733667477162185,0.0,4.736862953800049,19.26246486877803,1,0,26.186202068468653,26.186202068468653,0.4614814814814814,0.0,0.0,12.700122035451333,2.458867157974301,2.6666666666666665,0.0,2.549048091458806,0.0,0.0,4.794537184071822,6.4208216229260096,-0.6749045729402872,0.5839614812547661,84.62711413110172,0.0,19.765380445542643,6.606881964512918,6.093240070938415,6.606881964512918,10.470530430962235,6.093240070938415,4.794537184071822,6.093240070938415,2.2222222222222223,9.53140013787187,6.606881964512918,0.0,2.828868134909685,83.12704561867443,5.407551581843191,7.27,0.0,1.5555555555555556,0.0,4.794537184071822,5.733667477162185,0.0,-0.73,8.27,0.0
sample_994,0.0,60,2,2.1232218606647297,2.9269890491545723,0.4159851856970229,161.126,26.02,1.2139541766607138,1,0,-0.39871627655400466,0.0,11.912314814814815,0,2.2876000000000003,1,1,5.52064476497581,35.73694444444445,0,0,1,0.14285714285714285,0,0.0,0.0,4,0.0,0,0.0,0.0,4.569467592592594,5.733667477162185,24.26546827384644,6.176298517443475,12.13273413692322,0,3,6.176298517443475,5.563451491696996,0.12483796296296346,0.0,0.0,0.0,-4.29625,2.1818181818181817,0.0,0.0,5.687386274683562,0.0,13.171245143024459,18.19910120538483,-4.29625,0.5801714244373364,228.2124914971883,12.13273413692322,6.06636706846161,5.563451491696996,5.687386274683562,0.0,5.733667477162185,6.176298517443475,0.0,11.73975000914047,1.8181818181818181,13.171245143024459,5.733667477162185,0.0,3.0599016922179834,254.10775327612674,2.4500100120317625,1.862773346476024,0.0,1.1818181818181819,5.687386274683562,18.858631417708022,5.733667477162185,4.573171296296296,-1.1900000000000004,7.911936799184504,29.828919765543436
sample_995,0.0,50,1,2.204300321916873,3.488909033047982,0.0537218548730571,116.20399999999998,20.23,1.3621504463605854,0,0,-0.39314221340520933,8.989027777777778,8.989027777777778,0,1.9475,0,1,5.852990989435774,0.0,4,0,0,1.0,0,6.923737199690624,0.0,1,0.0,0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,19.26246486877803,0,0,45.63472727883358,39.53076089108528,0.04634259259259288,0.0,0.0,11.210493782589008,4.188842592592592,2.375,0.0,4.155462962962963,6.103966387748303,0.0,0.0,12.841643245852019,-0.04634259259259288,0.5948534280152403,56.62563225878344,6.4208216229260096,26.689117645233267,6.103966387748303,0.0,0.0,5.106527394840706,0.0,0.0,0.0,2.0,5.106527394840706,0.0,6.923737199690624,2.862065598305084,43.65148445440322,5.10367816091954,4.127785234899329,0.0,1.375,0.0,0.0,0.0,0.0,-0.04,7.96,0.0
sample_996,0.0,42,2,1.2960458159738015,2.0689318929868223,0.3251675603228361,112.088,65.72,0.6858665867562286,0,0,-0.3141180372098682,0.0,10.214722222222223,0,-0.9368000000000001,1,2,3.9711971193069777,0.0,0,0,1,0.0,0,4.9839785209472085,9.967957041894417,4,0.0,0,0.0,24.65833333333333,-0.8553240740740735,0.0,21.85228500821833,0.0,0.0,0,0,0.0,0.0,0.38078703703703654,0.0,0.0,9.967957041894417,1.292824074074074,2.5,0.0,0.0,5.559266895052007,9.77851570501903,9.589074368143644,0.0,-0.474537037037037,0.4546939811074878,64.0524865010122,12.263210640074686,0.0,0.0,0.0,0.0,4.9839785209472085,5.689743398203474,4.794537184071822,5.689743398203474,2.125,0.0,0.0,4.9839785209472085,3.5021170388304435,246.36195376207496,1.6512034657775698,0.8412053770519652,0.0,1.375,12.263210640074686,0.0,11.24901029325548,1.2375,-1.32,4.829700598802395,33.10129530147381
sample_997,15.929943897949348,24,0,0.44297848455690475,2.2052267305865527,0.020898848175972935,120.97699999999999,0.0,0.5669467095138407,0,0,-0.10224656368421071,0.8958333333333334,3.4322916666666665,0,1.5673,0,0,2.369528304571948,0.0,1,0,0,0.3333333333333333,0,22.508879581547845,0.0,1,0.0,0,0.0,0.0,0.0,0.0,12.654955790432378,0.0,5.330089647061427,0,1,0.0,0.0,0.8958333333333334,6.076020106833881,0.0,5.330089647061427,1.7916666666666667,2.25,0.0,3.4322916666666665,0.0,0.0,0.0,0.0,0.8958333333333334,0.364463143017738,6.854752972273345,0.0,22.00596400478323,0.0,15.929943897949348,0.0,0.0,0.0,0.0,0.0,2.25,0.0,5.330089647061427,0.0,2.2968352619191394,17.24511249783653,3.2199999999999998,2.2199999999999993,0.0,2.0,5.330089647061427,0.0,0.0,0.0,0.21999999999999997,4.22,12.654955790432378
sample_998,11.336785877934737,44,0,1.8200845243604753,3.6286351735691085,0.08115063585188383,135.191,12.89,2.04669193066482,1,0,-0.24466569355957457,0.0,4.137222222222222,1,2.2962999999999996,2,2,4.7422132319119505,1.2615740740740742,0,1,2,0.0,0,11.050345589408819,4.9839785209472085,2,0.0,0,0.0,4.137222222222222,2.9652777777777777,0.0,29.77600754746382,0.0,5.516700717616262,0,0,0.0,0.0,1.0995370370370372,11.336785877934737,0.0,4.9839785209472085,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,1.0995370370370372,0.5397735725540235,254.268989977729,4.699919916469101,12.13273413692322,15.727159907702744,21.553406512020096,0.0,0.0,0.0,4.9839785209472085,0.0,2.111111111111111,0.0,0.0,23.70964047900221,2.9546597902851044,282.89393676634353,1.8099381529483718,0.7153528638653945,0.0,1.2222222222222223,0.0,0.0,0.0,8.126388888888888,-0.8900000000000001,4.939958514123632,29.77600754746382
sample_999,0.0,54,1,2.9355046206667805,4.16583188730236,0.006692050888261851,127.23100000000001,12.03,2.0495121020742766,0,0,-0.31398310564207055,3.52,3.52,0,1.9286,0,1,6.319990956308912,0.0,2,0,1,1.0,0,12.240525803696954,5.316788604006331,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0,0,45.069686143468644,39.02784531432067,0.8506944444444443,0.0,0.0,12.586597235060536,6.947805177626606,2.888888888888889,0.0,3.5148337112622827,0.0,0.0,0.0,25.807221274690605,0.8506944444444443,0.5973503916135384,145.16653667335345,38.648864520542624,19.765380445542643,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,2.3333333333333335,0.0,6.544756405912575,0.0,2.0778607554610558,62.2129994085646,3.8869850486282487,2.3538808673877143,0.0,1.4444444444444444,6.041840829147961,0.0,5.316788604006331,0.8506944444444443,-0.04,7.071607142857144,0.0
sample_1000,11.600939890232516,42,2,1.5215129447222733,2.68297211329828,0.06349140772126322,127.574,26.02,1.24942865089786,1,0,-0.3975229646084394,0.6180555555555558,5.583672839506172,0,1.9222,1,1,4.264715818957356,0.0,0,0,1,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,6.0213580246913585,17.3346073673947,24.26546827384644,0.0,0.0,0,1,0.0,0.0,0.6180555555555558,12.13273413692322,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.6180555555555558,0.5297860823199099,72.49526582754562,0.0,23.733674027155736,10.710019588424888,17.28832616491608,10.710019588424888,5.733667477162185,0.0,0.0,0.0,1.875,0.0,5.733667477162185,12.13273413692322,3.134861511345448,164.63833891467198,2.052669547891518,0.9279652875317153,0.0,1.25,0.0,5.687386274683562,5.733667477162185,7.221358024691358,-0.6900000000000002,5.446798905608755,29.288101587587768
sample_1001,0.0,48,2,1.7549361269508954,2.485598559653489,0.3251845359423132,126.115,65.72,1.0049879773219088,0,0,-0.3138499072175502,0.0,10.56425925925926,0,-0.6283800000000002,1,2,4.893846850117352,0.0,0,0,1,0.2,0,9.967957041894417,9.967957041894417,4,6.923737199690624,0,0.0,25.296666666666667,-0.2926388888888882,0.0,15.785917939756718,0.0,0.0,0,0,6.923737199690624,5.563451491696996,0.3344907407407407,6.923737199690624,0.0,9.967957041894417,1.3761574074074074,2.5555555555555554,0.0,1.6198148148148148,5.559266895052008,9.77851570501903,9.589074368143644,6.923737199690624,-0.4670370370370367,0.4857813089921775,104.20091930659319,6.196843571613076,0.0,0.0,0.0,5.563451491696996,4.9839785209472085,5.689743398203474,4.794537184071822,5.689743398203474,2.111111111111111,0.0,0.0,0.0,3.523897718994017,309.2243004823359,1.8894292247050735,1.072463407768812,0.0,1.4444444444444444,11.760295063310071,0.0,11.24901029325548,0.0,-1.32,5.810208333333333,32.5983797247092
sample_1002,39.13182367841438,26,0,0.24743582965269675,2.443200760443636,0.16154825062268038,163.829,0.0,0.0,0,0,-0.09258579156360645,0.0,4.9567901234567895,0,2.1425,0,0,1.7112436882173077,-0.4097222222222223,0,0,0,1.0,0,15.929943897949348,0.0,3,0.0,0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0,3,3.7455377143854736,0.0,0.4097222222222223,0.0,0.0,3.7455377143854736,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.4097222222222223,0.4806181195958596,3.2451124978365313,0.0,39.13182367841438,0.0,39.13182367841438,0.0,0.0,0.0,0.0,3.7455377143854736,1.5,0.0,0.0,0.0,2.3237900077244498,10.75488750216347,2.3063054187192127,11.556974012103959,0.0,1.5,0.0,0.0,0.0,0.0,1.06,5.0600000000000005,0.0
sample_1003,0.0,54,2,1.8580617979234193,4.230162819405302,0.23754509816877875,157.194,60.160000000000004,2.000969251799326,1,0,-0.2246284095408808,4.828981481481481,10.610648148148147,0,0.3340000000000002,1,2,5.188846486529345,21.221296296296295,1,0,1,0.0,0,0.0,0.0,4,0.0,0,5.138973737607942,0.1481481481481488,0.0,5.138973737607942,35.227318817825825,10.023291153407584,0.0,0,0,4.895483475517775,0.0,0.1481481481481488,18.19910120538483,0.0,8.417796984328938,0.0,1.9,0.0,0.0,4.895483475517775,0.0,8.417796984328938,12.13273413692322,-3.502824074074073,0.638363783266887,165.63732925805002,12.13273413692322,18.19910120538483,4.895483475517775,10.023291153407584,0.0,0.0,0.0,13.556770721936878,10.023291153407584,1.6,8.417796984328938,0.0,0.0,3.2186466288823383,303.7795180972205,2.3973980796638448,1.5541073940424677,0.0,1.1,0.0,0.0,5.138973737607942,7.887731481481481,-0.8700000000000001,7.239529025191675,30.33183534230805
sample_1004,15.929943897949348,26,0,1.0137860496616107,2.2885939574069334,0.008875443213827798,122.993,0.0,0.0,0,0,-0.08967031862934308,0.0,3.2708333333333335,0,1.7897,0,0,2.955314742198853,0.0,0,0,0,1.0,0,29.7774182973306,0.0,1,0.0,0,0.0,0.6458333333333333,0.0,0.0,0.0,0.0,0.0,0,1,18.67464846967806,13.847474399381248,0.6458333333333333,0.0,0.0,4.827174070296812,0.0,1.5,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.6458333333333333,0.43047180293883447,3.2451124978365313,0.0,29.7774182973306,0.0,15.929943897949348,4.827174070296812,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.3237900077244498,8.0,1.7673563218390813,23.57722222222224,0.0,1.5,4.827174070296812,0.0,0.0,0.0,0.48,4.480000000000002,0.0
sample_1005,0.0,60,5,1.9043135219412242,2.767072974075046,0.3230677910745061,158.117,113.32,1.060947935534441,0,0,-0.35160685501386646,6.053148148148148,10.655462962962963,0,-2.1798,0,3,5.379445409770841,0.0,1,0,1,0.25,3,5.316788604006331,15.950365812018994,7,0.0,1,5.733667477162185,31.252983749055176,4.6985903250188965,5.733667477162185,0.0,4.794537184071822,0.0,3,0,6.165775612134527,0.0,0.6168518518518515,0.0,-0.6168518518518515,24.135184366162175,-1.0416666666666672,2.5454545454545454,0.0,0.0,0.0,10.111325788078153,14.383611552215466,0.0,-1.0416666666666672,0.32513814859281254,278.4373694445711,0.0,0.0,0.0,17.96940875402765,0.0,16.367244685174846,12.062229024676144,9.589074368143644,24.135184366162175,2.1818181818181817,14.383611552215466,0.0,10.633577208012662,2.534438673083989,225.37706033746232,2.4457274127083553,1.567971633896103,0.0,1.5454545454545454,0.0,9.589074368143644,21.684033289181176,-1.5128703703703703,-1.7899999999999998,7.318577633007602,0.0
sample_1006,22.590870627068057,20,0,0.26726124191242434,2.4999496951881373,-0.003318429251282842,155.966,0.0,0.0,0,0,-0.086675952194542,0.0,2.2883333333333336,0,1.4413,0,0,2.0850712541957748,1.22,0,0,0,1.0,0,29.51460782675868,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6.923737199690624,6.923737199690624,1.22,0.0,0.0,4.42755240229441,0.0,2.0,0.0,2.111666666666667,0.0,0.0,0.0,4.42755240229441,1.22,0.3673267500017498,2.7548875021634682,4.42755240229441,29.51460782675868,0.0,22.590870627068057,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.42755240229441,0.0,1.6329931618554523,2.7548875021634682,2.73,2.73,0.0,2.0,0.0,0.0,0.0,0.0,0.73,3.73,0.0
sample_1007,0.0,56,1,2.9540481261399116,3.8449271413096215,0.06167517824707944,130.23099999999997,20.23,1.8305774536632295,0,0,-0.39019452193417875,9.454305555555557,9.454305555555557,0,2.3376,0,1,6.775640720246148,0.0,4,0,0,1.0,0,6.923737199690624,0.0,1,0.0,0,0.0,0.0,-0.40673611111111097,0.0,0.0,0.0,19.26246486877803,0,0,52.05554890175959,46.454498090775914,0.40673611111111097,0.0,0.0,10.707578205824394,4.128958333333333,2.2222222222222223,0.0,6.073472222222222,0.0,0.0,5.106527394840706,19.765380445542643,-0.40673611111111097,0.6189519529723387,75.58143215472592,6.4208216229260096,26.689117645233267,5.601050810983688,0.0,0.0,5.106527394840706,0.0,0.0,5.601050810983688,1.8888888888888888,5.106527394840706,0.0,13.847474399381248,3.330074215693167,66.96788691072805,3.8869850486282487,4.462512562814072,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,-0.04,8.960000000000003,0.0
sample_1008,0.0,76,5,2.9719215653681355,3.9967885591797376,0.32031552163797705,197.18999999999997,103.78000000000002,1.812638001675133,1,0,-0.5042598930844389,26.633114921894684,10.418623551272361,0,0.052200000000000135,1,4,7.343747204098415,0.0,3,0,1,0.2222222222222222,0,0.0,0.0,5,0.0,0,5.733667477162185,10.418623551272361,5.857960128495844,21.0532496616843,18.19910120538483,11.21535880699783,0.0,1,0,12.462662452073971,5.563451491696996,0.11425925925925906,0.0,-1.6154629629629613,27.330728301621924,0.11425925925925906,2.5,11.49902366656781,0.0,17.919845289493818,4.794537184071822,4.794537184071822,24.117007251546223,-1.099477040816326,0.5125069246930146,1115.7791056158326,18.19910120538483,6.06636706846161,0.0,5.969305287951849,5.563451491696996,21.0532496616843,5.969305287951849,0.0,12.011146117099809,2.0,20.11411936859394,0.0,0.0,2.7772680269131413,350.6652327975252,3.972117202268431,2.366714454376792,6.041840829147961,1.3571428571428572,0.0,0.0,5.733667477162185,3.0915051020408155,-1.75,10.331632653061224,23.762552697081826
sample_1009,0.0,52,2,2.178194685776044,3.0641664848726635,0.1593010551221788,135.166,43.09,1.3172098673155308,1,0,-0.3987282346680418,0.0,10.715854119425549,0,1.4714,1,2,5.794999636411993,0.0,1,0,1,0.125,1,0.0,0.0,2,0.0,0,0.0,10.715854119425549,6.803665910808769,5.733667477162185,24.26546827384644,0.0,0.0,1,0,6.923737199690624,17.28172587545944,0.06944444444444486,24.26546827384644,0.06944444444444486,5.783244946364939,0.0,2.2,0.0,1.5332577475434617,5.783244946364939,4.794537184071822,4.794537184071822,31.18920547353706,0.06944444444444486,0.4677471109591079,180.91251467537336,6.923737199690624,0.0,0.0,11.470631221048501,11.250837766380558,5.733667477162185,0.0,0.0,0.0,1.8,4.794537184071822,5.733667477162185,0.0,3.003400684579818,237.93943338088374,2.5185440606017586,1.34501586290279,0.0,1.3,11.250837766380558,5.687386274683562,5.733667477162185,6.877777777777778,-1.31,6.805074798619103,29.828919765543436
sample_1010,0.0,58,0,3.551968133629258,3.3653550716504106,0.14503263315296655,142.19799999999998,34.14,1.2460189139801696,0,0,-0.29953662337651715,0.0,11.054166666666667,0,1.5807,0,2,7.023603362114274,0.0,2,0,0,0.75,2,0.0,0.0,2,5.41499046939678,0,5.41499046939678,21.534166666666668,-0.369375,0.0,0.0,9.589074368143644,0.0,2,0,34.11577042168851,34.11577042168851,0.013888888888889284,0.0,-0.04173611111111053,11.566489892729878,0.07291666666666652,1.7,0.0,6.887361111111111,23.402301985052667,9.589074368143644,9.589074368143644,6.923737199690624,-0.369375,0.5484070789022556,76.90359109819562,6.923737199690624,20.771211599071872,6.4208216229260096,11.566489892729878,0.0,0.0,0.0,0.0,0.0,1.6,9.589074368143644,0.0,20.771211599071872,3.9907513544665605,151.13075145540296,2.9507189858388343,3.38205622475228,11.566489892729878,1.2,5.41499046939678,0.0,0.0,0.0,-0.66,9.34,0.0
sample_1011,0.0,28,0,0.9541241452319313,1.849335306374634,0.008338403904863673,68.119,0.0,0.3943375672974064,0,0,-0.12010949085897654,0.0,4.889027777777778,0,1.4197,0,0,3.4915638315627207,0.0,1,0,0,0.6,0,12.844171518546268,0.0,0,12.343784214475903,0,0.0,0.0,0.0,6.423349895620259,0.0,0.0,12.841643245852019,0,0,19.765380445542643,19.765380445542643,0.9166666666666666,0.0,2.517361111111111,0.0,6.913333333333334,2.4,12.343784214475903,2.0693055555555557,0.0,0.0,0.0,6.4208216229260096,0.9166666666666666,0.40753889061933823,11.245112497836532,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.483699570591265,38.49022499567306,3.5599999999999987,3.5599999999999974,0.0,1.8,6.4208216229260096,0.0,0.0,0.0,-0.44,4.559999999999998,0.0
sample_1012,0.0,82,3,2.6661160778352873,5.401283791960047,0.4203840023091042,230.245,98.49,2.921657400976303,1,1,-0.4521723096721611,0.0,11.460020786092215,0,0.3134999999999998,1,5,7.9279927982674465,28.809353662761403,2,0,1,0.125,1,4.736862953800049,4.722094864452088,7,0.0,0,0.0,10.676882558578988,5.827570415511884,5.733667477162185,29.160951749364212,14.760154107207633,7.109797541277533,1,0,4.895483475517775,0.0,0.05361111111111061,4.722094864452088,0.0,21.620834596544885,-1.035347222222222,2.3333333333333335,0.0,0.0,4.895483475517775,0.0,13.212334168400758,24.26546827384644,-3.868472222222221,0.7124255981070364,1764.6938610703032,24.26546827384644,0.0,12.005281016795308,21.80391749902956,5.687386274683562,10.470530430962235,6.093240070938415,17.934429032852847,16.116531224345998,1.8666666666666667,17.949197122200808,12.84346501843972,0.0,2.9635761460168015,452.034942848858,4.177379247150556,2.844934725015161,0.0,1.3333333333333333,5.687386274683562,10.481923458755384,10.455762341614273,5.429462396069539,-1.7599999999999998,11.315528700906345,24.26546827384644
